Timestamp,Qs_in_Avg,T1_Avg,air_pressure,RH,wind_speed,wind_dir
"YYYY-MM-DD HH:MM:SS UTC","W m-2",°C,Pa,%,"m s-1",deg_from_north
"2024-04-03 00:42:00",-1.266,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:43:00",-1.734,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:44:00",-1.734,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:45:00",-1.494,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:46:00",-1.458,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:47:00",-1.631,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:48:00",-1.566,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:49:00",-1.77,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:50:00",-1.67,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:51:00",-1.767,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:52:00",-1.153,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:53:00",-1.765,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:54:00",-1.729,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:55:00",-1.197,8.75,NaN,NaN,NaN,NaN
"2024-04-03 00:56:00",-1.326,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:57:00",-1.736,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:58:00",-1.87,8.76,NaN,NaN,NaN,NaN
"2024-04-03 00:59:00",-1.729,8.75,NaN,NaN,NaN,NaN
"2024-04-03 01:00:00",-1.802,8.76,101275,NaN,2.28395,131.168
"2024-04-03 01:01:00",-1.466,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:02:00",-1.6,8.75,NaN,NaN,NaN,NaN
"2024-04-03 01:03:00",-1.56,8.75,NaN,NaN,NaN,NaN
"2024-04-03 01:04:00",-1.397,8.75,NaN,NaN,NaN,NaN
"2024-04-03 01:05:00",-1.062,8.74,NaN,NaN,NaN,NaN
"2024-04-03 01:06:00",-1.46,8.77,NaN,NaN,NaN,NaN
"2024-04-03 01:07:00",-1.458,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:08:00",-1.326,8.74,NaN,NaN,NaN,NaN
"2024-04-03 01:09:00",-0.824,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:10:00",-0.99,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:11:00",-1.349,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:12:00",-1.535,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:13:00",-1.393,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:14:00",-1.188,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:15:00",-1.226,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:16:00",-0.886,8.74,NaN,NaN,NaN,NaN
"2024-04-03 01:17:00",-1.422,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:18:00",-1.493,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:19:00",-1.495,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:20:00",-1.6,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:21:00",-1.124,8.69,NaN,NaN,NaN,NaN
"2024-04-03 01:22:00",-1.359,8.7,NaN,NaN,NaN,NaN
"2024-04-03 01:23:00",-1.401,8.7,NaN,NaN,NaN,NaN
"2024-04-03 01:24:00",-1.532,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:25:00",-1.398,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:26:00",-1.027,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:27:00",-1.592,8.7,NaN,NaN,NaN,NaN
"2024-04-03 01:28:00",-1.705,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:29:00",-1.73,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:30:00",-1.36,8.72,101275,NaN,2.29164,125.512
"2024-04-03 01:31:00",-1.127,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:32:00",-1.216,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:33:00",-1.469,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:34:00",-1.233,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:35:00",-1.255,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:36:00",-1.045,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:37:00",-1.432,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:38:00",-1.357,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:39:00",-1.125,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:40:00",-1.394,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:41:00",-0.652,8.74,NaN,NaN,NaN,NaN
"2024-04-03 01:42:00",-0.818,8.71,NaN,NaN,NaN,NaN
"2024-04-03 01:43:00",-1.451,8.72,NaN,NaN,NaN,NaN
"2024-04-03 01:44:00",-0.862,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:45:00",-1.353,8.73,NaN,NaN,NaN,NaN
"2024-04-03 01:46:00",-1.155,8.74,NaN,NaN,NaN,NaN
"2024-04-03 01:47:00",-1.334,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:48:00",-0.754,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:49:00",-0.947,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:50:00",-1.4,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:51:00",-0.819,8.77,NaN,NaN,NaN,NaN
"2024-04-03 01:52:00",-1.016,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:53:00",-0.981,8.78,NaN,NaN,NaN,NaN
"2024-04-03 01:54:00",-1.361,8.76,NaN,NaN,NaN,NaN
"2024-04-03 01:55:00",-1.33,8.78,NaN,NaN,NaN,NaN
"2024-04-03 01:56:00",-1.223,8.77,NaN,NaN,NaN,NaN
"2024-04-03 01:57:00",-1.33,8.77,NaN,NaN,NaN,NaN
"2024-04-03 01:58:00",-1.568,8.77,NaN,NaN,NaN,NaN
"2024-04-03 01:59:00",-1.285,8.78,NaN,NaN,NaN,NaN
"2024-04-03 02:00:00",-1.396,8.81,101275,NaN,3.68997,129.641
"2024-04-03 02:01:00",-1.296,8.8,NaN,NaN,NaN,NaN
"2024-04-03 02:02:00",-0.645,8.81,NaN,NaN,NaN,NaN
"2024-04-03 02:03:00",-1.292,8.83,NaN,NaN,NaN,NaN
"2024-04-03 02:04:00",-1.056,8.83,NaN,NaN,NaN,NaN
"2024-04-03 02:05:00",-0.446,8.85,NaN,NaN,NaN,NaN
"2024-04-03 02:06:00",-1.222,8.86,NaN,NaN,NaN,NaN
"2024-04-03 02:07:00",-1.193,8.85,NaN,NaN,NaN,NaN
"2024-04-03 02:08:00",-1.056,8.87,NaN,NaN,NaN,NaN
"2024-04-03 02:09:00",-0.478,8.9,NaN,NaN,NaN,NaN
"2024-04-03 02:10:00",-0.708,8.91,NaN,NaN,NaN,NaN
"2024-04-03 02:11:00",-1.084,8.93,NaN,NaN,NaN,NaN
"2024-04-03 02:12:00",-0.786,8.94,NaN,NaN,NaN,NaN
"2024-04-03 02:13:00",-0.921,8.94,NaN,NaN,NaN,NaN
"2024-04-03 02:14:00",-1.056,8.96,NaN,NaN,NaN,NaN
"2024-04-03 02:15:00",-0.711,8.97,NaN,NaN,NaN,NaN
"2024-04-03 02:16:00",-0.941,8.97,NaN,NaN,NaN,NaN
"2024-04-03 02:17:00",-1.154,8.99,NaN,NaN,NaN,NaN
"2024-04-03 02:18:00",-1.128,9,NaN,NaN,NaN,NaN
"2024-04-03 02:19:00",-1.058,9,NaN,NaN,NaN,NaN
"2024-04-03 02:20:00",-0.806,8.99,NaN,NaN,NaN,NaN
"2024-04-03 02:21:00",-0.856,9.02,NaN,NaN,NaN,NaN
"2024-04-03 02:22:00",-0.986,9.03,NaN,NaN,NaN,NaN
"2024-04-03 02:23:00",-0.76,9.09,NaN,NaN,NaN,NaN
"2024-04-03 02:24:00",-0.779,9.1,NaN,NaN,NaN,NaN
"2024-04-03 02:25:00",-0.779,9.09,NaN,NaN,NaN,NaN
"2024-04-03 02:26:00",-0.913,9.1,NaN,NaN,NaN,NaN
"2024-04-03 02:27:00",-1.02,9.13,NaN,NaN,NaN,NaN
"2024-04-03 02:28:00",-0.881,9.15,NaN,NaN,NaN,NaN
"2024-04-03 02:29:00",-0.889,9.15,NaN,NaN,NaN,NaN
"2024-04-03 02:30:00",-1.083,9.16,101275,NaN,3.01007,135.211
"2024-04-03 02:31:00",-0.861,9.18,NaN,NaN,NaN,NaN
"2024-04-03 02:32:00",-0.704,9.18,NaN,NaN,NaN,NaN
"2024-04-03 02:33:00",-0.683,9.19,NaN,NaN,NaN,NaN
"2024-04-03 02:34:00",-0.818,9.2,NaN,NaN,NaN,NaN
"2024-04-03 02:35:00",-0.471,9.21,NaN,NaN,NaN,NaN
"2024-04-03 02:36:00",-0.949,9.22,NaN,NaN,NaN,NaN
"2024-04-03 02:37:00",-0.784,9.25,NaN,NaN,NaN,NaN
"2024-04-03 02:38:00",-0.885,9.25,NaN,NaN,NaN,NaN
"2024-04-03 02:39:00",-0.913,9.25,NaN,NaN,NaN,NaN
"2024-04-03 02:40:00",-0.173,9.25,NaN,NaN,NaN,NaN
"2024-04-03 02:41:00",-0.54,9.26,NaN,NaN,NaN,NaN
"2024-04-03 02:42:00",-0.884,9.27,NaN,NaN,NaN,NaN
"2024-04-03 02:43:00",-1.022,9.28,NaN,NaN,NaN,NaN
"2024-04-03 02:44:00",-1.049,9.3,NaN,NaN,NaN,NaN
"2024-04-03 02:45:00",-1.024,9.31,NaN,NaN,NaN,NaN
"2024-04-03 02:46:00",-0.788,9.31,NaN,NaN,NaN,NaN
"2024-04-03 02:47:00",-0.438,9.32,NaN,NaN,NaN,NaN
"2024-04-03 02:48:00",-0.922,9.34,NaN,NaN,NaN,NaN
"2024-04-03 02:49:00",-0.776,9.33,NaN,NaN,NaN,NaN
"2024-04-03 02:50:00",-0.988,9.34,NaN,NaN,NaN,NaN
"2024-04-03 02:51:00",-0.616,9.35,NaN,NaN,NaN,NaN
"2024-04-03 02:52:00",-1.355,9.36,NaN,NaN,NaN,NaN
"2024-04-03 02:53:00",-0.654,9.38,NaN,NaN,NaN,NaN
"2024-04-03 02:54:00",-0.915,9.39,NaN,NaN,NaN,NaN
"2024-04-03 02:55:00",-0.618,9.4,NaN,NaN,NaN,NaN
"2024-04-03 02:56:00",-0.674,9.41,NaN,NaN,NaN,NaN
"2024-04-03 02:57:00",-0.607,9.42,NaN,NaN,NaN,NaN
"2024-04-03 02:58:00",-0.852,9.42,NaN,NaN,NaN,NaN
"2024-04-03 02:59:00",-1.288,9.42,NaN,NaN,NaN,NaN
"2024-04-03 03:00:00",-1.083,9.42,101275,NaN,3.51191,141.509
"2024-04-03 03:01:00",-0.957,9.42,NaN,NaN,NaN,NaN
"2024-04-03 03:02:00",-0.956,9.43,NaN,NaN,NaN,NaN
"2024-04-03 03:03:00",-1.194,9.42,NaN,NaN,NaN,NaN
"2024-04-03 03:04:00",-0.852,9.43,NaN,NaN,NaN,NaN
"2024-04-03 03:05:00",-1.051,9.45,NaN,NaN,NaN,NaN
"2024-04-03 03:06:00",-0.987,9.45,NaN,NaN,NaN,NaN
"2024-04-03 03:07:00",-0.913,9.46,NaN,NaN,NaN,NaN
"2024-04-03 03:08:00",-1.159,9.46,NaN,NaN,NaN,NaN
"2024-04-03 03:09:00",-1.089,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:10:00",-1.229,9.48,NaN,NaN,NaN,NaN
"2024-04-03 03:11:00",-0.682,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:12:00",-1.591,9.48,NaN,NaN,NaN,NaN
"2024-04-03 03:13:00",-1.061,9.48,NaN,NaN,NaN,NaN
"2024-04-03 03:14:00",-0.881,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:15:00",-0.754,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:16:00",-0.884,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:17:00",-0.854,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:18:00",-1.043,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:19:00",-1.392,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:20:00",-1.056,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:21:00",-0.752,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:22:00",-1.118,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:23:00",-0.878,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:24:00",-1.26,9.52,NaN,NaN,NaN,NaN
"2024-04-03 03:25:00",-1.356,9.52,NaN,NaN,NaN,NaN
"2024-04-03 03:26:00",-1.128,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:27:00",-1.487,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:28:00",-1.031,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:29:00",-1.255,9.52,NaN,NaN,NaN,NaN
"2024-04-03 03:30:00",-1.394,9.51,101275,10.5597,3.70516,157.787
"2024-04-03 03:31:00",-0.953,9.52,NaN,NaN,NaN,NaN
"2024-04-03 03:32:00",-0.849,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:33:00",-1.491,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:34:00",-1.627,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:35:00",-1.502,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:36:00",-1.487,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:37:00",-1.266,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:38:00",-1.124,9.51,NaN,NaN,NaN,NaN
"2024-04-03 03:39:00",-1.232,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:40:00",-1.56,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:41:00",-1.494,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:42:00",-1.536,9.5,NaN,NaN,NaN,NaN
"2024-04-03 03:43:00",-1.192,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:44:00",-1.233,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:45:00",-1.265,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:46:00",-1.833,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:47:00",-1.525,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:48:00",-1.298,9.48,NaN,NaN,NaN,NaN
"2024-04-03 03:49:00",-1.295,9.49,NaN,NaN,NaN,NaN
"2024-04-03 03:50:00",-1.392,9.48,NaN,NaN,NaN,NaN
"2024-04-03 03:51:00",-1.938,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:52:00",-1.575,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:53:00",-1.121,9.47,NaN,NaN,NaN,NaN
"2024-04-03 03:54:00",-1.603,9.46,NaN,NaN,NaN,NaN
"2024-04-03 03:55:00",-1.223,9.46,NaN,NaN,NaN,NaN
"2024-04-03 03:56:00",-1.568,9.45,NaN,NaN,NaN,NaN
"2024-04-03 03:57:00",-1.457,9.45,NaN,NaN,NaN,NaN
"2024-04-03 03:58:00",-1.631,9.46,NaN,NaN,NaN,NaN
"2024-04-03 03:59:00",-0.992,9.45,NaN,NaN,NaN,NaN
"2024-04-03 04:00:00",-1.154,9.44,101275,NaN,3.95762,154.847
"2024-04-03 04:01:00",-1.351,9.43,NaN,NaN,NaN,NaN
"2024-04-03 04:02:00",-1.427,9.42,NaN,NaN,NaN,NaN
"2024-04-03 04:03:00",-1.736,9.42,NaN,NaN,NaN,NaN
"2024-04-03 04:04:00",-1.769,9.41,NaN,NaN,NaN,NaN
"2024-04-03 04:05:00",-0.952,9.4,NaN,NaN,NaN,NaN
"2024-04-03 04:06:00",-1.561,9.4,NaN,NaN,NaN,NaN
"2024-04-03 04:07:00",-1.291,9.41,NaN,NaN,NaN,NaN
"2024-04-03 04:08:00",-1.57,9.39,NaN,NaN,NaN,NaN
"2024-04-03 04:09:00",-1.702,9.39,NaN,NaN,NaN,NaN
"2024-04-03 04:10:00",-1.727,9.38,NaN,NaN,NaN,NaN
"2024-04-03 04:11:00",-1.506,9.38,NaN,NaN,NaN,NaN
"2024-04-03 04:12:00",-1.285,9.37,NaN,NaN,NaN,NaN
"2024-04-03 04:13:00",-1.57,9.35,NaN,NaN,NaN,NaN
"2024-04-03 04:14:00",-1.765,9.33,NaN,NaN,NaN,NaN
"2024-04-03 04:15:00",-1.738,9.33,NaN,NaN,NaN,NaN
"2024-04-03 04:16:00",-1.729,9.33,NaN,NaN,NaN,NaN
"2024-04-03 04:17:00",-1.088,9.32,NaN,NaN,NaN,NaN
"2024-04-03 04:18:00",-1.938,9.32,NaN,NaN,NaN,NaN
"2024-04-03 04:19:00",-1.196,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:20:00",-2.038,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:21:00",-1.835,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:22:00",-1.404,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:23:00",-1.876,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:24:00",-1.702,9.3,NaN,NaN,NaN,NaN
"2024-04-03 04:25:00",-1.878,9.31,NaN,NaN,NaN,NaN
"2024-04-03 04:26:00",-1.863,9.29,NaN,NaN,NaN,NaN
"2024-04-03 04:27:00",-1.765,9.29,NaN,NaN,NaN,NaN
"2024-04-03 04:28:00",-1.702,9.27,NaN,NaN,NaN,NaN
"2024-04-03 04:29:00",-1.626,9.26,NaN,NaN,NaN,NaN
"2024-04-03 04:30:00",-1.602,9.25,101275,NaN,4.51646,158.416
"2024-04-03 04:31:00",-1.393,9.26,NaN,NaN,NaN,NaN
"2024-04-03 04:32:00",-1.768,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:33:00",-1.667,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:34:00",-1.635,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:35:00",-2.006,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:36:00",-2.114,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:37:00",-1.804,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:38:00",-1.861,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:39:00",-1.33,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:40:00",-1.529,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:41:00",-1.735,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:42:00",-2.451,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:43:00",-1.502,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:44:00",-1.533,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:45:00",-1.733,9.24,NaN,NaN,NaN,NaN
"2024-04-03 04:46:00",-1.568,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:47:00",-1.734,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:48:00",-2.038,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:49:00",-1.193,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:50:00",-1.73,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:51:00",-1.666,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:52:00",-1.32,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:53:00",-1.636,9.22,NaN,NaN,NaN,NaN
"2024-04-03 04:54:00",-0.992,9.23,NaN,NaN,NaN,NaN
"2024-04-03 04:55:00",-1.013,9.22,NaN,NaN,NaN,NaN
"2024-04-03 04:56:00",-1.46,9.22,NaN,NaN,NaN,NaN
"2024-04-03 04:57:00",-1.153,9.21,NaN,NaN,NaN,NaN
"2024-04-03 04:58:00",-0.722,9.19,NaN,NaN,NaN,NaN
"2024-04-03 04:59:00",-0.853,9.18,NaN,NaN,NaN,NaN
"2024-04-03 05:00:00",-1.256,9.17,101275,26.766,3.48251,147.275
"2024-04-03 05:01:00",-0.78,9.17,NaN,NaN,NaN,NaN
"2024-04-03 05:02:00",-0.953,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:03:00",-0.331,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:04:00",-0.001,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:05:00",0.136,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:06:00",0.241,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:07:00",0.368,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:08:00",0.207,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:09:00",0.541,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:10:00",1.119,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:11:00",1.055,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:12:00",1.255,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:13:00",1.423,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:14:00",1.6,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:15:00",1.43,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:16:00",1.325,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:17:00",0.885,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:18:00",1.154,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:19:00",0.484,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:20:00",0.914,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:21:00",0.856,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:22:00",1.802,9.11,NaN,NaN,NaN,NaN
"2024-04-03 05:23:00",2.008,9.11,NaN,NaN,NaN,NaN
"2024-04-03 05:24:00",2.314,9.11,NaN,NaN,NaN,NaN
"2024-04-03 05:25:00",3.15,9.11,NaN,NaN,NaN,NaN
"2024-04-03 05:26:00",3.778,9.1,NaN,NaN,NaN,NaN
"2024-04-03 05:27:00",4.389,9.1,NaN,NaN,NaN,NaN
"2024-04-03 05:28:00",5.338,9.11,NaN,NaN,NaN,NaN
"2024-04-03 05:29:00",5.576,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:30:00",5.482,9.12,101275,78.8765,3.82336,128.837
"2024-04-03 05:31:00",5.717,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:32:00",5.782,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:33:00",6.323,9.12,NaN,NaN,NaN,NaN
"2024-04-03 05:34:00",6.494,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:35:00",6.39,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:36:00",6.773,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:37:00",6.595,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:38:00",6.836,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:39:00",6.731,9.13,NaN,NaN,NaN,NaN
"2024-04-03 05:40:00",6.941,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:41:00",6.265,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:42:00",5.445,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:43:00",4.998,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:44:00",5.073,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:45:00",5.772,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:46:00",5.649,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:47:00",4.996,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:48:00",6.965,9.14,NaN,NaN,NaN,NaN
"2024-04-03 05:49:00",7.897,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:50:00",8.7,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:51:00",9.48,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:52:00",10.42,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:53:00",8.51,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:54:00",8.02,9.15,NaN,NaN,NaN,NaN
"2024-04-03 05:55:00",8.02,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:56:00",8.33,9.16,NaN,NaN,NaN,NaN
"2024-04-03 05:57:00",9.35,9.17,NaN,NaN,NaN,NaN
"2024-04-03 05:58:00",12.61,9.17,NaN,NaN,NaN,NaN
"2024-04-03 05:59:00",15.64,9.17,NaN,NaN,NaN,NaN
"2024-04-03 06:00:00",16.33,9.18,101275,85.5672,3.87872,129.857
"2024-04-03 06:01:00",14.55,9.2,NaN,NaN,NaN,NaN
"2024-04-03 06:02:00",17.84,9.23,NaN,NaN,NaN,NaN
"2024-04-03 06:03:00",18.23,9.23,NaN,NaN,NaN,NaN
"2024-04-03 06:04:00",19.59,9.24,NaN,NaN,NaN,NaN
"2024-04-03 06:05:00",19.55,9.24,NaN,NaN,NaN,NaN
"2024-04-03 06:06:00",18.61,9.25,NaN,NaN,NaN,NaN
"2024-04-03 06:07:00",16.81,9.25,NaN,NaN,NaN,NaN
"2024-04-03 06:08:00",17,9.28,NaN,NaN,NaN,NaN
"2024-04-03 06:09:00",18.22,9.29,NaN,NaN,NaN,NaN
"2024-04-03 06:10:00",20.81,9.31,NaN,NaN,NaN,NaN
"2024-04-03 06:11:00",21.35,9.31,NaN,NaN,NaN,NaN
"2024-04-03 06:12:00",21.93,9.31,NaN,NaN,NaN,NaN
"2024-04-03 06:13:00",24.08,9.31,NaN,NaN,NaN,NaN
"2024-04-03 06:14:00",27.81,9.32,NaN,NaN,NaN,NaN
"2024-04-03 06:15:00",30.96,9.32,NaN,NaN,NaN,NaN
"2024-04-03 06:16:00",32.37,9.33,NaN,NaN,NaN,NaN
"2024-04-03 06:17:00",35.39,9.33,NaN,NaN,NaN,NaN
"2024-04-03 06:18:00",40.39,9.34,NaN,NaN,NaN,NaN
"2024-04-03 06:19:00",42.71,9.34,NaN,NaN,NaN,NaN
"2024-04-03 06:20:00",47.25,9.36,NaN,NaN,NaN,NaN
"2024-04-03 06:21:00",49.07,9.39,NaN,NaN,NaN,NaN
"2024-04-03 06:22:00",49.81,9.42,NaN,NaN,NaN,NaN
"2024-04-03 06:23:00",49.76,9.41,NaN,NaN,NaN,NaN
"2024-04-03 06:24:00",50.05,9.41,NaN,NaN,NaN,NaN
"2024-04-03 06:25:00",49.93,9.43,NaN,NaN,NaN,NaN
"2024-04-03 06:26:00",44.35,9.44,NaN,NaN,NaN,NaN
"2024-04-03 06:27:00",44.48,9.45,NaN,NaN,NaN,NaN
"2024-04-03 06:28:00",44.54,9.45,NaN,NaN,NaN,NaN
"2024-04-03 06:29:00",46.59,9.47,NaN,NaN,NaN,NaN
"2024-04-03 06:30:00",45.91,9.47,101275,100,4.36659,135.37
"2024-04-03 06:31:00",47.85,9.48,NaN,NaN,NaN,NaN
"2024-04-03 06:32:00",54.69,9.49,NaN,NaN,NaN,NaN
"2024-04-03 06:33:00",58.12,9.49,NaN,NaN,NaN,NaN
"2024-04-03 06:34:00",52.42,9.5,NaN,NaN,NaN,NaN
"2024-04-03 06:35:00",47.47,9.51,NaN,NaN,NaN,NaN
"2024-04-03 06:36:00",52.56,9.52,NaN,NaN,NaN,NaN
"2024-04-03 06:37:00",61.13,9.53,NaN,NaN,NaN,NaN
"2024-04-03 06:38:00",60.71,9.55,NaN,NaN,NaN,NaN
"2024-04-03 06:39:00",59.83,9.56,NaN,NaN,NaN,NaN
"2024-04-03 06:40:00",63.29,9.57,NaN,NaN,NaN,NaN
